osm_node_id,lat,lon,node_type
osm_node_00521,25.3981334,92.4587864,osm_network_node
osm_node_00522,25.2615133,92.4980955,osm_network_node
osm_node_00523,25.3871278,92.4568659,osm_network_node
osm_node_00524,25.3884872,92.5378954,osm_network_node
osm_node_00525,25.511296,92.4593711,osm_network_node
osm_node_00526,25.5379546,92.4638289,osm_network_node
osm_node_00527,25.5532442,92.5170882,osm_network_node
osm_node_00528,25.5216731,92.4284855,osm_network_node
osm_node_00529,25.3572994,92.558763,osm_network_node
osm_node_00530,25.4054893,92.5432853,osm_network_node
osm_node_00531,25.507723,92.5578618,osm_network_node
osm_node_00532,25.5077158,92.5581273,osm_network_node
osm_node_00533,25.6404286,92.5462049,osm_network_node
osm_node_00534,25.4359791,92.5784933,osm_network_node
osm_node_00535,25.5050185,92.5601227,osm_network_node
osm_node_00536,25.8402726,92.5664596,osm_network_node
osm_node_00537,25.8403667,92.566579,osm_network_node
osm_node_00538,25.5215318,92.4450506,osm_network_node
osm_node_00539,25.5242639,92.436586,osm_network_node
osm_node_00540,25.5237914,92.442022,osm_network_node
osm_node_00541,25.5234921,92.4424289,osm_network_node
osm_node_00542,25.5241928,92.4365321,osm_network_node
osm_node_00543,25.5243628,92.4355554,osm_network_node
osm_node_00544,25.5627489,92.3730268,osm_network_node
osm_node_00545,25.7250635,92.4385069,osm_network_node
osm_node_00546,25.7537689,92.5042365,osm_network_node
osm_node_00547,25.8024606,92.5286338,osm_network_node
osm_node_00548,25.8027359,92.5284514,osm_network_node
osm_node_00549,25.9134913,92.4985897,osm_network_node
osm_node_00550,25.93128,92.5105128,osm_network_node
osm_node_00551,25.913694,92.498532,osm_network_node
osm_node_00552,25.9469001,92.5107864,osm_network_node
osm_node_00553,25.9468736,92.5106415,osm_network_node
osm_node_00554,25.9850179,92.5096357,osm_network_node
osm_node_00555,25.9368399,92.5081041,osm_network_node
osm_node_00556,25.9221218,92.4780842,osm_network_node
osm_node_00557,25.8985361,92.4393696,osm_network_node
osm_node_00558,25.8438417,92.5708263,osm_network_node
osm_node_00559,25.8440203,92.5709684,osm_network_node
osm_node_00560,25.8444415,92.5719126,osm_network_node
osm_node_00561,25.8536769,92.5890264,osm_network_node
osm_node_00562,25.8182257,92.5439063,osm_network_node
osm_node_00563,25.8184309,92.5437105,osm_network_node
osm_node_00564,25.9745486,92.5330782,osm_network_node
osm_node_00565,25.9621251,92.5499815,osm_network_node
osm_node_00566,25.9600318,92.584523,osm_network_node
osm_node_00567,25.8536419,92.5891927,osm_network_node
osm_node_00568,25.9700632,92.5946666,osm_network_node
osm_node_00569,25.960068,92.5847724,osm_network_node
osm_node_00570,25.9694945,92.5954387,osm_network_node
osm_node_00571,25.970688,92.5918163,osm_network_node
osm_node_00572,25.9794374,92.5821096,osm_network_node
osm_node_00573,25.9689006,92.581925,osm_network_node
osm_node_00574,25.9734997,92.5921646,osm_network_node
osm_node_00575,25.9779123,92.5773212,osm_network_node
osm_node_00576,25.971096,92.590874,osm_network_node
osm_node_00577,25.9755553,92.5470009,osm_network_node
osm_node_00578,25.9894059,92.5580737,osm_network_node
osm_node_00579,25.9896844,92.5581599,osm_network_node
osm_node_00580,26.003597,92.4994148,osm_network_node
osm_node_00581,25.9860932,92.5102204,osm_network_node
osm_node_00582,25.9866657,92.5103148,osm_network_node
osm_node_00583,25.7102066,91.9951974,osm_network_node
osm_node_00584,25.6909752,92.076129,osm_network_node
osm_node_00585,25.6848103,92.0388517,osm_network_node
osm_node_00586,25.7068119,92.0149914,osm_network_node
osm_node_00587,25.6701105,92.1465616,osm_network_node
osm_node_00588,25.6701791,92.1465315,osm_network_node
osm_node_00589,25.5640961,92.3655741,osm_network_node
osm_node_00590,25.7241495,92.3937388,osm_network_node
osm_node_00591,25.7240638,92.3936181,osm_network_node
osm_node_00592,25.7901318,92.2369368,osm_network_node
osm_node_00593,25.8781787,92.34586,osm_network_node
osm_node_00594,25.9290788,92.2967541,osm_network_node
osm_node_00595,25.9349343,92.2969915,osm_network_node
osm_node_00596,25.935073,92.2957262,osm_network_node
osm_node_00597,25.8942783,92.4141506,osm_network_node
osm_node_00598,25.8941799,92.4236749,osm_network_node
osm_node_00599,25.9041201,92.349943,osm_network_node
osm_node_00600,25.610305,92.2384503,osm_network_node
osm_node_00601,25.6140965,92.2335881,osm_network_node
osm_node_00602,25.6181317,92.2438784,osm_network_node
osm_node_00603,25.6145214,92.2476871,osm_network_node
osm_node_00604,25.6420796,92.2315416,osm_network_node
osm_node_00605,25.6763704,92.1570258,osm_network_node
osm_node_00606,25.6978497,92.1532365,osm_network_node
osm_node_00607,25.672204,92.1581738,osm_network_node
osm_node_00608,25.6979663,92.1531547,osm_network_node
osm_node_00609,25.7295575,92.1411741,osm_network_node
osm_node_00610,25.6713857,92.157243,osm_network_node
osm_node_00611,25.7441918,92.1769251,osm_network_node
osm_node_00612,25.7253698,92.1633089,osm_network_node
osm_node_00613,25.7704264,92.142102,osm_network_node
osm_node_00614,25.8033226,92.1195593,osm_network_node
osm_node_00615,25.8033999,92.1195218,osm_network_node
osm_node_00616,25.8052122,92.1188365,osm_network_node
osm_node_00617,25.8049321,92.1156299,osm_network_node
osm_node_00618,25.8057652,92.1179728,osm_network_node
osm_node_00619,25.8586576,92.1067277,osm_network_node
osm_node_00620,25.9022882,92.1282028,osm_network_node
osm_node_00621,25.7416453,92.1551053,osm_network_node
osm_node_00622,25.8320429,92.2137988,osm_network_node
osm_node_00623,25.9463767,92.3001257,osm_network_node
osm_node_00624,26.003597,92.2621429,osm_network_node
osm_node_00625,25.9365792,92.2980917,osm_network_node
osm_node_00626,25.9370107,92.2946889,osm_network_node
osm_node_00627,25.9368565,92.2980813,osm_network_node
osm_node_00628,25.9374127,92.2988828,osm_network_node
osm_node_00629,25.7077539,92.0108808,osm_network_node
osm_node_00630,25.7106836,91.9945018,osm_network_node
osm_node_00631,25.7113366,91.991546,osm_network_node
osm_node_00632,25.728357,91.991546,osm_network_node
osm_node_00633,25.7920496,92.0467575,osm_network_node
osm_node_00634,25.7870049,92.0326082,osm_network_node
osm_node_00635,25.7982593,92.067609,osm_network_node
osm_node_00636,25.875383,92.0665885,osm_network_node
osm_node_00637,25.8753951,92.0667795,osm_network_node
osm_node_00638,25.8786567,92.0432913,osm_network_node
osm_node_00639,25.9552634,92.0301919,osm_network_node
osm_node_00640,25.9552156,92.0302322,osm_network_node
osm_node_00641,25.9654997,92.0936388,osm_network_node
osm_node_00642,25.9988794,92.0878016,osm_network_node
osm_node_00643,25.9629927,92.0311535,osm_network_node
osm_node_00644,25.8242448,92.0891431,osm_network_node
osm_node_00645,25.8856116,92.070151,osm_network_node
osm_node_00646,25.8835376,92.0698988,osm_network_node
osm_node_00647,25.949737,92.1386755,osm_network_node
osm_node_00648,25.9613889,92.1470795,osm_network_node
osm_node_00649,25.9778303,92.1529582,osm_network_node
osm_node_00650,25.9873367,92.1465725,osm_network_node
osm_node_00651,25.9849488,92.116698,osm_network_node
osm_node_00652,25.9850685,92.116503,osm_network_node
osm_node_00653,25.9850274,92.1162548,osm_network_node
osm_node_00654,25.9938936,92.1270167,osm_network_node
osm_node_00655,25.9921267,92.1346464,osm_network_node
osm_node_00656,25.9931157,92.0954293,osm_network_node
osm_node_00657,25.9612529,91.9941133,osm_network_node
osm_node_00658,25.9550884,91.9924194,osm_network_node
osm_node_00659,25.9612815,92.016181,osm_network_node
osm_node_00660,25.9613103,92.0160452,osm_network_node
osm_node_00661,25.9655808,92.0938596,osm_network_node
osm_node_00662,25.9655907,92.0939339,osm_network_node
osm_node_00663,25.9775296,92.0844564,osm_network_node
osm_node_00664,25.9989742,92.0876987,osm_network_node
osm_node_00665,26.003597,92.0902018,osm_network_node
osm_node_00666,25.9610606,91.9952298,osm_network_node
osm_node_00667,26.003597,92.06026,osm_network_node
osm_node_00668,25.8783151,92.3459311,osm_network_node
osm_node_00669,25.9033963,92.3484121,osm_network_node
osm_node_00670,25.9034343,92.3482901,osm_network_node
osm_node_00671,25.9034789,92.3481493,osm_network_node
osm_node_00672,25.905512,92.3455451,osm_network_node
osm_node_00673,25.9054209,92.3452743,osm_network_node
osm_node_00674,25.9055659,92.3453262,osm_network_node
osm_node_00675,25.9083296,92.3440596,osm_network_node
osm_node_00676,25.8985002,92.4380904,osm_network_node
osm_node_00677,25.9428843,92.299667,osm_network_node
osm_node_00678,25.9464925,92.3032409,osm_network_node
osm_node_00679,25.9465045,92.3004904,osm_network_node
osm_node_00680,25.9481678,92.3295804,osm_network_node
osm_node_00681,25.9502109,92.3403172,osm_network_node
osm_node_00682,25.950317,92.3404634,osm_network_node
osm_node_00683,25.9661379,92.3571126,osm_network_node
osm_node_00684,26.003597,92.3622118,osm_network_node
osm_node_00685,25.9633769,91.9924245,osm_network_node
osm_node_00686,25.9666197,91.991546,osm_network_node
osm_node_00687,25.9973293,92.1319833,osm_network_node
osm_node_00688,26.003597,92.1341788,osm_network_node
osm_node_00689,25.8828539,92.7466464,osm_network_node
osm_node_00690,25.6121108,92.7785377,osm_network_node
osm_node_00691,25.8503024,92.7521878,osm_network_node
osm_node_00692,25.8504062,92.7522603,osm_network_node
osm_node_00693,25.861334,92.7659331,osm_network_node
osm_node_00694,25.8830588,92.7463728,osm_network_node
osm_node_00695,25.9285807,92.758373,osm_network_node
osm_node_00696,25.9286241,92.7638771,osm_network_node
osm_node_00697,25.9286772,92.7641104,osm_network_node
osm_node_00698,25.9295311,92.7665164,osm_network_node
osm_node_00699,25.9287592,92.7580943,osm_network_node
osm_node_00700,25.929214,92.7466906,osm_network_node
osm_node_00701,25.5859851,92.7217072,osm_network_node
osm_node_00702,25.9304009,92.7004145,osm_network_node
osm_node_00703,25.9274994,92.6936226,osm_network_node
osm_node_00704,25.8390656,92.7226192,osm_network_node
osm_node_00705,25.9311357,92.7343832,osm_network_node
osm_node_00706,25.9091223,92.7276498,osm_network_node
osm_node_00707,25.932831,92.7016135,osm_network_node
osm_node_00708,25.9483521,92.7688117,osm_network_node
osm_node_00709,25.9381776,92.7854974,osm_network_node
osm_node_00710,25.9443836,92.7605361,osm_network_node
osm_node_00711,25.9382349,92.7587678,osm_network_node
osm_node_00712,25.9441255,92.768864,osm_network_node
osm_node_00713,25.9448018,92.7844055,osm_network_node
osm_node_00714,25.958105,92.7418426,osm_network_node
osm_node_00715,25.9381703,92.746684,osm_network_node
osm_node_00716,25.9522908,92.7606059,osm_network_node
osm_node_00717,25.9501346,92.7634689,osm_network_node
osm_node_00718,25.9502385,92.7630539,osm_network_node
osm_node_00719,25.9602053,92.7783711,osm_network_node
osm_node_00720,25.9581833,92.7774266,osm_network_node
osm_node_00721,25.9134648,92.8011703,osm_network_node
osm_node_00722,25.9635422,92.7782337,osm_network_node
osm_node_00723,25.9711958,92.7827589,osm_network_node
osm_node_00724,25.9753733,92.7971309,osm_network_node
osm_node_00725,25.9958485,92.7972276,osm_network_node
osm_node_00726,25.9802809,92.8205221,osm_network_node
osm_node_00727,25.9753395,92.7957898,osm_network_node
osm_node_00728,25.9777476,92.8011523,osm_network_node
osm_node_00729,25.9980439,92.8088259,osm_network_node
osm_node_00730,25.9995653,92.7988361,osm_network_node
osm_node_00731,25.9328782,92.7014528,osm_network_node
osm_node_00732,25.9321857,92.7245571,osm_network_node
osm_node_00733,25.9297568,92.7380119,osm_network_node
osm_node_00734,25.9381812,92.7448108,osm_network_node
osm_node_00735,25.9330555,92.7016787,osm_network_node
osm_node_00736,25.9330001,92.7016192,osm_network_node
osm_node_00737,26.003597,92.7411127,osm_network_node
osm_node_00738,25.9581938,92.7562392,osm_network_node
osm_node_00739,25.950981,92.7752092,osm_network_node
osm_node_00740,25.9805284,92.760213,osm_network_node
osm_node_00741,26.003597,92.7557048,osm_network_node
osm_node_00742,26.0019904,92.7835637,osm_network_node
osm_node_00743,25.9777233,92.7851791,osm_network_node
osm_node_00744,26.003597,92.7611439,osm_network_node
osm_node_00745,26.0009897,92.8414629,osm_network_node
osm_node_00746,25.9980554,92.8158693,osm_network_node
osm_node_00747,26.003597,92.8141607,osm_network_node
osm_node_00748,25.5858422,91.991546,osm_network_node
osm_node_00749,25.7949749,91.991546,osm_network_node
osm_node_00750,25.7936284,91.991546,osm_network_node
osm_node_00751,25.9058692,91.991546,osm_network_node
osm_node_00752,25.9630706,91.991546,osm_network_node
osm_node_00753,25.7740713,91.991546,osm_network_node
osm_node_00754,25.7836865,92.0123649,osm_network_node
osm_node_00755,25.0988345,92.8364305,osm_network_node
osm_node_00756,25.0991982,92.8368521,osm_network_node
osm_node_00757,25.1003956,92.8380435,osm_network_node
osm_node_00758,25.1037875,92.8895384,osm_network_node
osm_node_00759,25.1036076,92.8894282,osm_network_node
osm_node_00760,25.1042234,92.8679067,osm_network_node
osm_node_00761,25.1043284,92.8680482,osm_network_node
osm_node_00762,25.1094832,92.8800227,osm_network_node
osm_node_00763,25.1005382,92.8383094,osm_network_node
osm_node_00764,25.1005611,92.8389875,osm_network_node
osm_node_00765,25.1006044,92.8390753,osm_network_node
osm_node_00766,25.1114381,92.8472078,osm_network_node
osm_node_00767,25.1022962,92.8408295,osm_network_node
osm_node_00768,25.1115401,92.8473258,osm_network_node
osm_node_00769,25.1146293,92.8564024,osm_network_node
osm_node_00770,25.1081921,92.8528037,osm_network_node
osm_node_00771,25.1146294,92.8560081,osm_network_node
osm_node_00772,25.1097167,92.9359671,osm_network_node
osm_node_00773,25.1097273,92.935634,osm_network_node
osm_node_00774,25.104946,92.9719313,osm_network_node
osm_node_00775,25.1109572,92.9515324,osm_network_node
osm_node_00776,25.1113664,92.951386,osm_network_node
osm_node_00777,25.1114357,92.9469539,osm_network_node
osm_node_00778,25.2032375,92.9649004,osm_network_node
osm_node_00779,25.2801862,92.8925908,osm_network_node
osm_node_00780,25.105049,92.9720513,osm_network_node
osm_node_00781,25.1074747,92.9941447,osm_network_node
osm_node_00782,25.1075854,92.994208,osm_network_node
osm_node_00783,25.1121756,92.999998,osm_network_node
osm_node_00784,25.2229247,92.999998,osm_network_node
osm_node_00785,25.1145605,92.8562426,osm_network_node
osm_node_00786,25.1147128,92.856263,osm_network_node
osm_node_00787,25.1150641,92.8566384,osm_network_node
osm_node_00788,25.1160186,92.8569536,osm_network_node
osm_node_00789,25.1167402,92.8589996,osm_network_node
osm_node_00790,25.1103682,92.8677486,osm_network_node
osm_node_00791,25.1167022,92.8591329,osm_network_node
osm_node_00792,25.1205794,92.8600126,osm_network_node
osm_node_00793,25.4103951,92.857963,osm_network_node
osm_node_00794,25.8484732,92.8833655,osm_network_node
osm_node_00795,25.8579831,92.8475219,osm_network_node
osm_node_00796,25.9125453,92.8287776,osm_network_node
osm_node_00797,25.4236024,92.8814115,osm_network_node
osm_node_00798,25.7370771,92.8760423,osm_network_node
osm_node_00799,25.7376056,92.8757867,osm_network_node
osm_node_00800,25.7381154,92.8757384,osm_network_node
osm_node_00801,25.8486843,92.8850482,osm_network_node
osm_node_00802,25.8489665,92.8873781,osm_network_node
osm_node_00803,25.4189193,92.9898809,osm_network_node
osm_node_00804,25.7572657,92.9150237,osm_network_node
osm_node_00805,25.6231815,92.9193136,osm_network_node
osm_node_00806,25.5469681,92.9733588,osm_network_node
osm_node_00807,25.7705563,92.9354986,osm_network_node
osm_node_00808,25.7621605,92.9553652,osm_network_node
osm_node_00809,25.7575432,92.9149467,osm_network_node
osm_node_00810,25.7576148,92.9150739,osm_network_node
osm_node_00811,25.8038077,92.939381,osm_network_node
osm_node_00812,25.8048405,92.9398155,osm_network_node
osm_node_00813,25.8447892,92.9010195,osm_network_node
osm_node_00814,25.8393528,92.9003397,osm_network_node
osm_node_00815,25.8485358,92.8894278,osm_network_node
osm_node_00816,25.8445283,92.8995542,osm_network_node
osm_node_00817,25.8292102,92.9201619,osm_network_node
osm_node_00818,25.8091266,92.931542,osm_network_node
osm_node_00819,25.900697,92.9208291,osm_network_node
osm_node_00820,25.9006415,92.920467,osm_network_node
osm_node_00821,25.9181112,92.9482466,osm_network_node
osm_node_00822,25.3197744,92.999998,osm_network_node
osm_node_00823,25.4082693,92.999998,osm_network_node
osm_node_00824,25.4178509,92.9961598,osm_network_node
osm_node_00825,25.4190706,92.9968787,osm_network_node
osm_node_00826,25.7872965,92.999998,osm_network_node
osm_node_00827,25.8200196,92.9925513,osm_network_node
osm_node_00828,25.8311823,92.998817,osm_network_node
osm_node_00829,25.8304329,92.999998,osm_network_node
osm_node_00830,25.4618455,92.9769945,osm_network_node
osm_node_00831,25.4617342,92.9762596,osm_network_node
osm_node_00832,25.4761739,92.9665554,osm_network_node
osm_node_00833,25.795813,92.9361277,osm_network_node
osm_node_00834,25.7845237,92.999998,osm_network_node
osm_node_00835,25.8714649,92.9856151,osm_network_node
osm_node_00836,25.8725895,92.9878038,osm_network_node
osm_node_00837,25.8749594,92.9855883,osm_network_node
osm_node_00838,25.8750415,92.9853576,osm_network_node
osm_node_00839,25.8775416,92.9824313,osm_network_node
osm_node_00840,25.8945611,92.9831582,osm_network_node
osm_node_00841,25.9204127,92.9939729,osm_network_node
osm_node_00842,25.9238154,92.999998,osm_network_node
osm_node_00843,25.9252663,92.9935813,osm_network_node
osm_node_00844,25.9498763,92.9942116,osm_network_node
osm_node_00845,25.9485834,92.999998,osm_network_node
osm_node_00846,25.9577043,92.999998,osm_network_node
osm_node_00847,25.9475392,92.9811144,osm_network_node
osm_node_00848,25.9489914,92.955382,osm_network_node
osm_node_00849,25.8951077,92.999998,osm_network_node
osm_node_00850,25.8949647,92.999998,osm_network_node
osm_node_00851,25.9489937,92.9552532,osm_network_node
osm_node_00852,25.8527265,92.9136197,osm_network_node
osm_node_00853,25.8804182,92.9640448,osm_network_node
osm_node_00854,25.8791802,92.9642782,osm_network_node
osm_node_00855,25.8805437,92.9639536,osm_network_node
osm_node_00856,25.9158734,92.9561871,osm_network_node
osm_node_00857,25.8467529,92.8947577,osm_network_node
osm_node_00858,25.864525,92.9122299,osm_network_node
osm_node_00859,25.9274861,92.882746,osm_network_node
osm_node_00860,25.9303473,92.9056478,osm_network_node
osm_node_00861,25.9309012,92.9091614,osm_network_node
osm_node_00862,25.9313039,92.901099,osm_network_node
osm_node_00863,25.9143085,92.876717,osm_network_node
osm_node_00864,25.9131058,92.8765855,osm_network_node
osm_node_00865,25.9164713,92.954951,osm_network_node
osm_node_00866,25.9097853,92.942446,osm_network_node
osm_node_00867,25.9159715,92.9560258,osm_network_node
osm_node_00868,25.9164311,92.9552699,osm_network_node
osm_node_00869,25.916892,92.9535635,osm_network_node
osm_node_00870,25.9165174,92.9550867,osm_network_node
osm_node_00871,25.9165911,92.9547563,osm_network_node
osm_node_00872,25.9168159,92.9538479,osm_network_node
osm_node_00873,25.9181525,92.957586,osm_network_node
osm_node_00874,25.9171704,92.9525462,osm_network_node
osm_node_00875,25.9186741,92.9463183,osm_network_node
osm_node_00876,25.9167938,92.9437325,osm_network_node
osm_node_00877,25.9182603,92.9587638,osm_network_node
osm_node_00878,25.9211943,92.950387,osm_network_node
osm_node_00879,25.9307033,92.9535316,osm_network_node
osm_node_00880,25.9186516,92.960574,osm_network_node
osm_node_00881,25.9295643,92.9547356,osm_network_node
osm_node_00882,25.9305806,92.9537423,osm_network_node
osm_node_00883,25.9302886,92.953383,osm_network_node
osm_node_00884,25.9371631,92.9559472,osm_network_node
osm_node_00885,25.9282527,92.9226315,osm_network_node
osm_node_00886,25.9108142,92.9428718,osm_network_node
osm_node_00887,25.9592601,92.8946654,osm_network_node
osm_node_00888,25.9243825,92.9517731,osm_network_node
osm_node_00889,25.9566266,92.9528841,osm_network_node
osm_node_00890,25.9642713,92.9091507,osm_network_node
osm_node_00891,25.9790578,92.9294322,osm_network_node
osm_node_00892,25.9842934,92.9205617,osm_network_node
osm_node_00893,25.9898665,92.9388399,osm_network_node
osm_node_00894,25.9792497,92.9366062,osm_network_node
osm_node_00895,25.854841,92.8877896,osm_network_node
osm_node_00896,25.8592221,92.8887086,osm_network_node
osm_node_00897,25.9301626,92.8788306,osm_network_node
osm_node_00898,25.9226852,92.8823316,osm_network_node
osm_node_00899,25.9302763,92.8697287,osm_network_node
osm_node_00900,25.9992209,92.8530066,osm_network_node
osm_node_00901,25.9460605,92.8367938,osm_network_node
osm_node_00902,25.9605885,92.8950313,osm_network_node
osm_node_00903,25.979738,92.8501935,osm_network_node
osm_node_00904,25.9867448,92.8811109,osm_network_node
osm_node_00905,25.9804853,92.8772191,osm_network_node
osm_node_00906,25.9803599,92.8207889,osm_network_node
osm_node_00907,25.9991201,92.8481676,osm_network_node
osm_node_00908,25.9729296,92.8458808,osm_network_node
osm_node_00909,25.9974881,92.8524509,osm_network_node
osm_node_00910,25.9928013,92.8404335,osm_network_node
osm_node_00911,25.9890736,92.8413255,osm_network_node
osm_node_00912,25.9868033,92.8811464,osm_network_node
osm_node_00913,25.9885753,92.8821502,osm_network_node
osm_node_00914,25.994047,92.8703928,osm_network_node
osm_node_00915,25.994059,92.8703425,osm_network_node
osm_node_00916,25.9939445,92.8625782,osm_network_node
osm_node_00917,25.9959667,92.8599063,osm_network_node
osm_node_00918,26.001237,92.8436601,osm_network_node
osm_node_00919,26.0008655,92.8435998,osm_network_node
osm_node_00920,25.9962831,92.8520404,osm_network_node
osm_node_00921,25.9975131,92.8578549,osm_network_node
osm_node_00922,25.9996384,92.8594289,osm_network_node
osm_node_00923,25.9999985,92.8517823,osm_network_node
osm_node_00924,25.9976311,92.8502697,osm_network_node
osm_node_00925,26.001294,92.8497343,osm_network_node
osm_node_00926,26.0019736,92.8531324,osm_network_node
osm_node_00927,25.9994793,92.8599948,osm_network_node
osm_node_00928,26.0010191,92.8878492,osm_network_node
osm_node_00929,26.001387,92.849516,osm_network_node
osm_node_00930,26.0023247,92.8547717,osm_network_node
osm_node_00931,26.0013486,92.8539072,osm_network_node
osm_node_00932,26.0013699,92.8497202,osm_network_node
osm_node_00933,26.0030998,92.8537878,osm_network_node
osm_node_00934,26.003597,92.861248,osm_network_node
osm_node_00935,26.0029666,92.8537469,osm_network_node
osm_node_00936,26.0017314,92.8476851,osm_network_node
osm_node_00937,26.0033419,92.8540042,osm_network_node
osm_node_00938,26.003597,92.849291,osm_network_node
osm_node_00939,26.003597,92.8578644,osm_network_node
osm_node_00940,26.003597,92.8537066,osm_network_node
osm_node_00941,25.9127002,92.9725633,osm_network_node
osm_node_00942,25.9248224,92.9956198,osm_network_node
osm_node_00943,25.9203046,92.9799517,osm_network_node
osm_node_00944,25.9468015,92.9934679,osm_network_node
osm_node_00945,25.9452303,92.9549778,osm_network_node
osm_node_00946,25.9722386,92.9751706,osm_network_node
osm_node_00947,25.9535168,92.9549307,osm_network_node
osm_node_00948,25.9947484,92.999998,osm_network_node
osm_node_00949,26.003597,92.85427,osm_network_node
osm_node_00950,25.9570325,92.9526658,osm_network_node
osm_node_00951,25.9571093,92.9527833,osm_network_node
osm_node_00952,25.9534095,92.9546973,osm_network_node
osm_node_00953,25.9534275,92.9547402,osm_network_node
osm_node_00954,25.9473366,92.9141772,osm_network_node
osm_node_00955,25.9270036,92.8877706,osm_network_node
osm_node_00956,25.9930579,92.9059235,osm_network_node
osm_node_00957,26.003597,92.8914388,osm_network_node
osm_node_00958,26.0031341,92.8857883,osm_network_node
osm_node_00959,25.9569691,92.9529405,osm_network_node
osm_node_00960,25.9807679,92.9542457,osm_network_node
osm_node_00961,25.9926369,92.9272178,osm_network_node
osm_node_00962,25.9817246,92.9539867,osm_network_node
osm_node_00963,26.003597,92.9538716,osm_network_node
osm_node_00964,26.0006235,92.9626603,osm_network_node
osm_node_00965,25.9888006,92.9906925,osm_network_node
osm_node_00966,26.003597,92.8847768,osm_network_node
osm_node_00967,26.003597,92.9236708,osm_network_node
osm_node_00968,26.003597,92.923782,osm_network_node
